danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,track_id,user
0.734,0.905,1,-5.809,1,0.189,0.29,0,0.114,0.962,173.607,audio_features,47qJL0QQUae7hfArXizQ9a,spotify:track:47qJL0QQUae7hfArXizQ9a,https://api.spotify.com/v1/tracks/47qJL0QQUae7hfArXizQ9a,https://api.spotify.com/v1/audio-analysis/47qJL0QQUae7hfArXizQ9a,224600,4,In The Summertime,47qJL0QQUae7hfArXizQ9a,Jillian
0.898,0.811,1,-4.617,0,0.258,0.168,0,0.348,0.699,97.677,audio_features,3XNEGHOjLF9RIXGPUe58UR,spotify:track:3XNEGHOjLF9RIXGPUe58UR,https://api.spotify.com/v1/tracks/3XNEGHOjLF9RIXGPUe58UR,https://api.spotify.com/v1/audio-analysis/3XNEGHOjLF9RIXGPUe58UR,213107,4,"Luv Me, Luv Me",3XNEGHOjLF9RIXGPUe58UR,Jillian
0.842,0.859,5,-3.766,0,0.0711,0.613,0,0.0413,0.926,124.499,audio_features,1CXXaSkSjw5SXwLEO8XyZ6,spotify:track:1CXXaSkSjw5SXwLEO8XyZ6,https://api.spotify.com/v1/tracks/1CXXaSkSjw5SXwLEO8XyZ6,https://api.spotify.com/v1/audio-analysis/1CXXaSkSjw5SXwLEO8XyZ6,184560,4,Oh Carolina,1CXXaSkSjw5SXwLEO8XyZ6,Jillian
0.871,0.819,2,-5.894,1,0.0444,0.00343,1.5e-4,0.0869,0.192,96.039,audio_features,31B8yIeq4mP8VaEF76ETuY,spotify:track:31B8yIeq4mP8VaEF76ETuY,https://api.spotify.com/v1/tracks/31B8yIeq4mP8VaEF76ETuY,https://api.spotify.com/v1/audio-analysis/31B8yIeq4mP8VaEF76ETuY,214560,4,Ready Fi Di Ride,31B8yIeq4mP8VaEF76ETuY,Jillian
0.78,0.614,2,-8.982,1,0.0719,0.0142,5.46e-6,0.149,0.121,100.018,audio_features,7LlcgYrED7HbAGeeA3DAno,spotify:track:7LlcgYrED7HbAGeeA3DAno,https://api.spotify.com/v1/tracks/7LlcgYrED7HbAGeeA3DAno,https://api.spotify.com/v1/audio-analysis/7LlcgYrED7HbAGeeA3DAno,245933,4,Church Heathen,7LlcgYrED7HbAGeeA3DAno,Jillian
0.764,0.727,6,-6.023,1,0.037,0.0567,9.02e-4,0.0326,0.778,152.915,audio_features,187QZF3d5b9Hyw0UFFAyj9,spotify:track:187QZF3d5b9Hyw0UFFAyj9,https://api.spotify.com/v1/tracks/187QZF3d5b9Hyw0UFFAyj9,https://api.spotify.com/v1/audio-analysis/187QZF3d5b9Hyw0UFFAyj9,217067,4,Leave It To Me,187QZF3d5b9Hyw0UFFAyj9,Jillian
0.717,0.603,9,-7.529,0,0.0596,0.115,0,0.0924,0.645,91.008,audio_features,7rDodO4zmb4f64yodi1nEl,spotify:track:7rDodO4zmb4f64yodi1nEl,https://api.spotify.com/v1/tracks/7rDodO4zmb4f64yodi1nEl,https://api.spotify.com/v1/audio-analysis/7rDodO4zmb4f64yodi1nEl,256173,4,Would You Be,7rDodO4zmb4f64yodi1nEl,Jillian
0.789,0.656,10,-7.574,1,0.0476,0.0894,0,0.0968,0.888,91.999,audio_features,4TeGhmmR2vhvuRgiiNpnmC,spotify:track:4TeGhmmR2vhvuRgiiNpnmC,https://api.spotify.com/v1/tracks/4TeGhmmR2vhvuRgiiNpnmC,https://api.spotify.com/v1/audio-analysis/4TeGhmmR2vhvuRgiiNpnmC,210040,4,Wild 2Nite,4TeGhmmR2vhvuRgiiNpnmC,Jillian
0.781,0.728,8,-5.722,1,0.0621,0.156,3.57e-5,0.0349,0.867,89.018,audio_features,2krG3MtbHbojssO2Rroutv,spotify:track:2krG3MtbHbojssO2Rroutv,https://api.spotify.com/v1/tracks/2krG3MtbHbojssO2Rroutv,https://api.spotify.com/v1/audio-analysis/2krG3MtbHbojssO2Rroutv,244720,4,Gone With Angels,2krG3MtbHbojssO2Rroutv,Jillian
0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,audio_features,7floNISpH8VF4z4459Qo18,spotify:track:7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,126346,4,Look At Me!,7floNISpH8VF4z4459Qo18,Jillian
0.428,0.783,1,-10.401,0,0.777,0.793,0,0.528,0.323,72.436,audio_features,7lEUYEaeA1NC6UiS8ZvbQm,spotify:track:7lEUYEaeA1NC6UiS8ZvbQm,https://api.spotify.com/v1/tracks/7lEUYEaeA1NC6UiS8ZvbQm,https://api.spotify.com/v1/audio-analysis/7lEUYEaeA1NC6UiS8ZvbQm,200351,3,The Key to His Heart,7lEUYEaeA1NC6UiS8ZvbQm,Jillian
0.883,0.584,7,-2.102,0,0.0465,0.0392,4.39e-6,0.0869,0.784,144.975,audio_features,0WgBb7XgdtbUW0GlYel9mH,spotify:track:0WgBb7XgdtbUW0GlYel9mH,https://api.spotify.com/v1/tracks/0WgBb7XgdtbUW0GlYel9mH,https://api.spotify.com/v1/audio-analysis/0WgBb7XgdtbUW0GlYel9mH,161067,4,Consideration,0WgBb7XgdtbUW0GlYel9mH,Jillian
0.399,0.203,4,-11.649,1,0.0298,0.66,1.63e-4,0.27,0.405,134.202,audio_features,3cuGpP8vUSC1aq8tjD3J2c,spotify:track:3cuGpP8vUSC1aq8tjD3J2c,https://api.spotify.com/v1/tracks/3cuGpP8vUSC1aq8tjD3J2c,https://api.spotify.com/v1/audio-analysis/3cuGpP8vUSC1aq8tjD3J2c,72080,4,James Joint,3cuGpP8vUSC1aq8tjD3J2c,Jillian
0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,95,audio_features,7bmqcI1HQwx1PWwYyZO0lg,spotify:track:7bmqcI1HQwx1PWwYyZO0lg,https://api.spotify.com/v1/tracks/7bmqcI1HQwx1PWwYyZO0lg,https://api.spotify.com/v1/audio-analysis/7bmqcI1HQwx1PWwYyZO0lg,253080,4,Kiss It Better,7bmqcI1HQwx1PWwYyZO0lg,Jillian
0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,audio_features,32lmL4vQAAotg6MrJnhlQZ,spotify:track:32lmL4vQAAotg6MrJnhlQZ,https://api.spotify.com/v1/tracks/32lmL4vQAAotg6MrJnhlQZ,https://api.spotify.com/v1/audio-analysis/32lmL4vQAAotg6MrJnhlQZ,219320,4,Work,32lmL4vQAAotg6MrJnhlQZ,Jillian
0.685,0.61,0,-5.221,0,0.0439,0.323,0,0.102,0.323,94.384,audio_features,6KFaHC9G178beAp7P0Vi5S,spotify:track:6KFaHC9G178beAp7P0Vi5S,https://api.spotify.com/v1/tracks/6KFaHC9G178beAp7P0Vi5S,https://api.spotify.com/v1/audio-analysis/6KFaHC9G178beAp7P0Vi5S,186467,3,Desperado,6KFaHC9G178beAp7P0Vi5S,Jillian
0.42,0.466,9,-5.298,1,0.0326,0.0546,0.00389,0.298,0.185,115.004,audio_features,2OvftP4F7VMMTdfyUx883s,spotify:track:2OvftP4F7VMMTdfyUx883s,https://api.spotify.com/v1/tracks/2OvftP4F7VMMTdfyUx883s,https://api.spotify.com/v1/audio-analysis/2OvftP4F7VMMTdfyUx883s,235587,4,Woo,2OvftP4F7VMMTdfyUx883s,Jillian
0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,audio_features,1Tt4sE4pXi57mTD1GCzsqm,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,191600,4,Needed Me,1Tt4sE4pXi57mTD1GCzsqm,Jillian
0.509,0.38,7,-7.479,1,0.158,0.547,1.21e-6,0.36,0.249,127.88,audio_features,4kqxy0SvQ2N34nOJ9ggfMu,spotify:track:4kqxy0SvQ2N34nOJ9ggfMu,https://api.spotify.com/v1/tracks/4kqxy0SvQ2N34nOJ9ggfMu,https://api.spotify.com/v1/audio-analysis/4kqxy0SvQ2N34nOJ9ggfMu,133080,4,"Yeah, I Said It",4kqxy0SvQ2N34nOJ9ggfMu,Jillian
0.44,0.803,8,-5.415,1,0.0443,0.199,0.00282,0.0591,0.501,151.777,audio_features,046irIGshCqu24AjmEWZtr,spotify:track:046irIGshCqu24AjmEWZtr,https://api.spotify.com/v1/tracks/046irIGshCqu24AjmEWZtr,https://api.spotify.com/v1/audio-analysis/046irIGshCqu24AjmEWZtr,397093,4,Same Ol’ Mistakes,046irIGshCqu24AjmEWZtr,Jillian
0.53,0.391,10,-9.096,1,0.0286,0.751,6.97e-5,0.187,0.521,82.215,audio_features,6TTtJwtPEAI7yPHKR3XEKE,spotify:track:6TTtJwtPEAI7yPHKR3XEKE,https://api.spotify.com/v1/tracks/6TTtJwtPEAI7yPHKR3XEKE,https://api.spotify.com/v1/audio-analysis/6TTtJwtPEAI7yPHKR3XEKE,202507,4,Never Ending,6TTtJwtPEAI7yPHKR3XEKE,Jillian
0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-5,0.0789,0.378,172.006,audio_features,2aksifNn5ph8igDOkPBA02,spotify:track:2aksifNn5ph8igDOkPBA02,https://api.spotify.com/v1/tracks/2aksifNn5ph8igDOkPBA02,https://api.spotify.com/v1/audio-analysis/2aksifNn5ph8igDOkPBA02,224000,3,Love On The Brain,2aksifNn5ph8igDOkPBA02,Jillian
0.292,0.567,3,-4.191,1,0.0416,0.112,1.01e-6,0.119,0.392,153.199,audio_features,1XrrzhGLErbkiwH5v3xww9,spotify:track:1XrrzhGLErbkiwH5v3xww9,https://api.spotify.com/v1/tracks/1XrrzhGLErbkiwH5v3xww9,https://api.spotify.com/v1/audio-analysis/1XrrzhGLErbkiwH5v3xww9,120627,3,Higher,1XrrzhGLErbkiwH5v3xww9,Jillian
0.494,0.17,10,-11.368,1,0.0337,0.895,0,0.139,0.145,80.098,audio_features,4gFxywaJejXWxo0NjlWzgg,spotify:track:4gFxywaJejXWxo0NjlWzgg,https://api.spotify.com/v1/tracks/4gFxywaJejXWxo0NjlWzgg,https://api.spotify.com/v1/audio-analysis/4gFxywaJejXWxo0NjlWzgg,223227,4,Close To You,4gFxywaJejXWxo0NjlWzgg,Jillian
0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4,Yeah! (feat. Lil Jon & Ludacris),5rb9QrpfcKFHM1EUbSIurX,Jillian
0.708,0.235,11,-16.156,0,0.318,0.772,0.00238,0.103,0.169,139.998,audio_features,5SFTZsHW3HdCp9f1zbzitS,spotify:track:5SFTZsHW3HdCp9f1zbzitS,https://api.spotify.com/v1/tracks/5SFTZsHW3HdCp9f1zbzitS,https://api.spotify.com/v1/audio-analysis/5SFTZsHW3HdCp9f1zbzitS,120059,4,Revenge,5SFTZsHW3HdCp9f1zbzitS,Jillian
0.742,0.468,1,-6.356,1,0.108,0.162,0.00978,0.337,0.456,78.047,audio_features,4TaY35s44Bf6OQnRK4R8Y5,spotify:track:4TaY35s44Bf6OQnRK4R8Y5,https://api.spotify.com/v1/tracks/4TaY35s44Bf6OQnRK4R8Y5,https://api.spotify.com/v1/audio-analysis/4TaY35s44Bf6OQnRK4R8Y5,253520,4,West Coast,4TaY35s44Bf6OQnRK4R8Y5,Jillian
0.83,0.828,9,-5.562,0,0.0494,0.0509,0.00824,0.331,0.665,89.905,audio_features,2NNzvsOFpztTUUzk6rcnPH,spotify:track:2NNzvsOFpztTUUzk6rcnPH,https://api.spotify.com/v1/tracks/2NNzvsOFpztTUUzk6rcnPH,https://api.spotify.com/v1/audio-analysis/2NNzvsOFpztTUUzk6rcnPH,206960,4,No Grey,2NNzvsOFpztTUUzk6rcnPH,Jillian
0.566,0.777,9,-6.19,0,0.0505,0.622,0.758,0.0985,0.341,134.014,audio_features,48YPDmhRIQRiusm5uCz5gX,spotify:track:48YPDmhRIQRiusm5uCz5gX,https://api.spotify.com/v1/tracks/48YPDmhRIQRiusm5uCz5gX,https://api.spotify.com/v1/audio-analysis/48YPDmhRIQRiusm5uCz5gX,282547,4,$TING,48YPDmhRIQRiusm5uCz5gX,Jillian
0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,audio_features,1n4jwRVXdkK2U34nBDUKKT,spotify:track:1n4jwRVXdkK2U34nBDUKKT,https://api.spotify.com/v1/tracks/1n4jwRVXdkK2U34nBDUKKT,https://api.spotify.com/v1/audio-analysis/1n4jwRVXdkK2U34nBDUKKT,118067,4,BLOOD.,1n4jwRVXdkK2U34nBDUKKT,Jillian
0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,audio_features,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4,DNA.,6HZILIRieu8S0iqY8kIKhj,Jillian
0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-6,0.226,0.648,69.986,audio_features,4BHSjbYylfOH5WAGusDyni,spotify:track:4BHSjbYylfOH5WAGusDyni,https://api.spotify.com/v1/tracks/4BHSjbYylfOH5WAGusDyni,https://api.spotify.com/v1/audio-analysis/4BHSjbYylfOH5WAGusDyni,160293,4,YAH.,4BHSjbYylfOH5WAGusDyni,Jillian
0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,audio_features,1EaKU4dMbesXXd3BrLCtYG,spotify:track:1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,208733,4,ELEMENT.,1EaKU4dMbesXXd3BrLCtYG,Jillian
0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,audio_features,2LTlO3NuNVN70lp2ZbVswF,spotify:track:2LTlO3NuNVN70lp2ZbVswF,https://api.spotify.com/v1/tracks/2LTlO3NuNVN70lp2ZbVswF,https://api.spotify.com/v1/audio-analysis/2LTlO3NuNVN70lp2ZbVswF,214827,4,FEEL.,2LTlO3NuNVN70lp2ZbVswF,Jillian
0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,audio_features,6SwRhMLwNqEi6alNPVG00n,spotify:track:6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n,227360,4,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n,Jillian
0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-5,0.154,0.37,138.842,audio_features,6IZvVAP7VPPnsGX6bvgkqg,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg,https://api.spotify.com/v1/audio-analysis/6IZvVAP7VPPnsGX6bvgkqg,275253,4,PRIDE.,6IZvVAP7VPPnsGX6bvgkqg,Jillian
0.678,0.562,3,-9.197,0,0.508,0.193,0,0.104,0.566,94.241,audio_features,06FCvd7rrRcF3DdvWH5Isp,spotify:track:06FCvd7rrRcF3DdvWH5Isp,https://api.spotify.com/v1/tracks/06FCvd7rrRcF3DdvWH5Isp,https://api.spotify.com/v1/audio-analysis/06FCvd7rrRcF3DdvWH5Isp,307880,4,LUST.,06FCvd7rrRcF3DdvWH5Isp,Jillian
0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,audio_features,6PGoSes0D9eUDeeAafB2As,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,Jillian
0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-6,0.11,0.293,170.115,audio_features,4iYRa2btalAzPZoSYfROqF,spotify:track:4iYRa2btalAzPZoSYfROqF,https://api.spotify.com/v1/tracks/4iYRa2btalAzPZoSYfROqF,https://api.spotify.com/v1/audio-analysis/4iYRa2btalAzPZoSYfROqF,254200,4,XXX. FEAT. U2.,4iYRa2btalAzPZoSYfROqF,Jillian
0.588,0.479,1,-7.039,1,0.281,0.604,7.2e-6,0.527,0.434,150.414,audio_features,23luOrEVHMfoX0AhfbQuS6,spotify:track:23luOrEVHMfoX0AhfbQuS6,https://api.spotify.com/v1/tracks/23luOrEVHMfoX0AhfbQuS6,https://api.spotify.com/v1/audio-analysis/23luOrEVHMfoX0AhfbQuS6,460573,4,FEAR.,23luOrEVHMfoX0AhfbQuS6,Jillian
0.706,0.557,0,-5.8,1,0.0813,0.0347,0,0.276,0.205,132.98,audio_features,5p3NP9mQblDsVJLdfNZJ3I,spotify:track:5p3NP9mQblDsVJLdfNZJ3I,https://api.spotify.com/v1/tracks/5p3NP9mQblDsVJLdfNZJ3I,https://api.spotify.com/v1/audio-analysis/5p3NP9mQblDsVJLdfNZJ3I,248827,4,GOD.,5p3NP9mQblDsVJLdfNZJ3I,Jillian
0.552,0.731,7,-6.873,1,0.615,0.0536,0,0.258,0.632,174.516,audio_features,0y9uTzK9cNKSAEHnpeRG8C,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C,248613,4,DUCKWORTH.,0y9uTzK9cNKSAEHnpeRG8C,Jillian
0.542,0.63,6,-9.41,0,0.0886,0.104,1.57e-5,0.0812,0.164,113.956,audio_features,7ehH993HyaSs8LjIsOpbGA,spotify:track:7ehH993HyaSs8LjIsOpbGA,https://api.spotify.com/v1/tracks/7ehH993HyaSs8LjIsOpbGA,https://api.spotify.com/v1/audio-analysis/7ehH993HyaSs8LjIsOpbGA,234253,4,#icanteven,7ehH993HyaSs8LjIsOpbGA,Jillian
0.491,0.944,4,-2.879,0,0.0558,0.0904,0.565,0.0963,0.493,150.105,audio_features,0yyyapBjZ9Ek1vcpp3e9bj,spotify:track:0yyyapBjZ9Ek1vcpp3e9bj,https://api.spotify.com/v1/tracks/0yyyapBjZ9Ek1vcpp3e9bj,https://api.spotify.com/v1/audio-analysis/0yyyapBjZ9Ek1vcpp3e9bj,238027,4,Everybody's Watching Me (Uh Oh),0yyyapBjZ9Ek1vcpp3e9bj,Jillian
0.382,0.749,7,-5.683,0,0.0379,0.00206,0.687,0.0668,0.0572,151.883,audio_features,6mAuw7R6u4vlNneuBgnC8K,spotify:track:6mAuw7R6u4vlNneuBgnC8K,https://api.spotify.com/v1/tracks/6mAuw7R6u4vlNneuBgnC8K,https://api.spotify.com/v1/audio-analysis/6mAuw7R6u4vlNneuBgnC8K,314827,4,How,6mAuw7R6u4vlNneuBgnC8K,Jillian
0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,audio_features,7brQHA2CgQpcMBiOlfiXYb,spotify:track:7brQHA2CgQpcMBiOlfiXYb,https://api.spotify.com/v1/tracks/7brQHA2CgQpcMBiOlfiXYb,https://api.spotify.com/v1/audio-analysis/7brQHA2CgQpcMBiOlfiXYb,251187,4,Afraid,7brQHA2CgQpcMBiOlfiXYb,Jillian
0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,Jillian
0.49,0.79,5,-4.833,0,0.0699,0.0156,0.00118,0.219,0.285,149.903,audio_features,6cWpj6c5pNZYEk5KYjNBji,spotify:track:6cWpj6c5pNZYEk5KYjNBji,https://api.spotify.com/v1/tracks/6cWpj6c5pNZYEk5KYjNBji,https://api.spotify.com/v1/audio-analysis/6cWpj6c5pNZYEk5KYjNBji,197267,4,Let It Go,6cWpj6c5pNZYEk5KYjNBji,Jillian
0.622,0.831,5,-4.819,0,0.0273,0.00102,0.803,0.119,0.363,101.03,audio_features,4V37tyDu9CtqYshvrgLke4,spotify:track:4V37tyDu9CtqYshvrgLke4,https://api.spotify.com/v1/tracks/4V37tyDu9CtqYshvrgLke4,https://api.spotify.com/v1/audio-analysis/4V37tyDu9CtqYshvrgLke4,267853,4,Alleyways,4V37tyDu9CtqYshvrgLke4,Jillian
0.557,0.845,8,-2.926,0,0.0346,0.0303,0.00851,0.354,0.508,123.997,audio_features,3vooOYHU0Fi3ViCG7Ozh0Y,spotify:track:3vooOYHU0Fi3ViCG7Ozh0Y,https://api.spotify.com/v1/tracks/3vooOYHU0Fi3ViCG7Ozh0Y,https://api.spotify.com/v1/audio-analysis/3vooOYHU0Fi3ViCG7Ozh0Y,259413,4,W.D.Y.W.F.M?,3vooOYHU0Fi3ViCG7Ozh0Y,Jillian
0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,audio_features,2Kt1XplPBQBsDKQDa6TssB,spotify:track:2Kt1XplPBQBsDKQDa6TssB,https://api.spotify.com/v1/tracks/2Kt1XplPBQBsDKQDa6TssB,https://api.spotify.com/v1/audio-analysis/2Kt1XplPBQBsDKQDa6TssB,246493,4,Flawless,2Kt1XplPBQBsDKQDa6TssB,Jillian
0.519,0.897,7,-3.167,0,0.0276,0.0071,0.539,0.211,0.335,88.113,audio_features,4BDnfINTlfJPmLp1UV6CXt,spotify:track:4BDnfINTlfJPmLp1UV6CXt,https://api.spotify.com/v1/tracks/4BDnfINTlfJPmLp1UV6CXt,https://api.spotify.com/v1/audio-analysis/4BDnfINTlfJPmLp1UV6CXt,209520,4,Female Robbery,4BDnfINTlfJPmLp1UV6CXt,Jillian
0.394,0.855,2,-4.204,1,0.0554,0.0339,0.0132,0.243,0.316,175.902,audio_features,1NA2NvAgCB4EfcBC8OHfuj,spotify:track:1NA2NvAgCB4EfcBC8OHfuj,https://api.spotify.com/v1/tracks/1NA2NvAgCB4EfcBC8OHfuj,https://api.spotify.com/v1/audio-analysis/1NA2NvAgCB4EfcBC8OHfuj,268173,4,Staying Up,1NA2NvAgCB4EfcBC8OHfuj,Jillian
0.563,0.882,8,-4.152,0,0.0639,0.0297,2.31e-4,0.146,0.469,123.945,audio_features,4MUvaBckjtNGlxX1IuHDPW,spotify:track:4MUvaBckjtNGlxX1IuHDPW,https://api.spotify.com/v1/tracks/4MUvaBckjtNGlxX1IuHDPW,https://api.spotify.com/v1/audio-analysis/4MUvaBckjtNGlxX1IuHDPW,261200,4,Float,4MUvaBckjtNGlxX1IuHDPW,Jillian
0.677,0.74,2,-6.528,1,0.0243,0.242,0.0146,0.105,0.679,110.193,audio_features,2N60TAtXaCbmi7zqdUoW61,spotify:track:2N60TAtXaCbmi7zqdUoW61,https://api.spotify.com/v1/tracks/2N60TAtXaCbmi7zqdUoW61,https://api.spotify.com/v1/audio-analysis/2N60TAtXaCbmi7zqdUoW61,237961,4,Marinade,2N60TAtXaCbmi7zqdUoW61,Jillian
0.475,0.824,11,-4.935,0,0.0395,0.0846,0.155,0.136,0.408,117.239,audio_features,0qb7bl4PDIsVI02UMJpyiC,spotify:track:0qb7bl4PDIsVI02UMJpyiC,https://api.spotify.com/v1/tracks/0qb7bl4PDIsVI02UMJpyiC,https://api.spotify.com/v1/audio-analysis/0qb7bl4PDIsVI02UMJpyiC,288014,4,Uptown Folks,0qb7bl4PDIsVI02UMJpyiC,Jillian
0.654,0.543,7,-6.939,1,0.0287,0.131,0.744,0.107,0.279,105.021,audio_features,2Poo4caj1UwCxbKJP5lcD6,spotify:track:2Poo4caj1UwCxbKJP5lcD6,https://api.spotify.com/v1/tracks/2Poo4caj1UwCxbKJP5lcD6,https://api.spotify.com/v1/audio-analysis/2Poo4caj1UwCxbKJP5lcD6,271167,4,Fuck Things Up,2Poo4caj1UwCxbKJP5lcD6,Jillian
0.553,0.875,0,-4.476,1,0.0249,0.0156,0.0035,0.177,0.546,104.267,audio_features,1IFEiJuUW4WYfXM9JeyKIL,spotify:track:1IFEiJuUW4WYfXM9JeyKIL,https://api.spotify.com/v1/tracks/1IFEiJuUW4WYfXM9JeyKIL,https://api.spotify.com/v1/audio-analysis/1IFEiJuUW4WYfXM9JeyKIL,229237,4,Coyote,1IFEiJuUW4WYfXM9JeyKIL,Jillian
0.519,0.523,2,-7.406,1,0.0351,0.256,0.629,0.176,0.0566,127.454,audio_features,1YMXZr6KrGmqKkC6nOa0TG,spotify:track:1YMXZr6KrGmqKkC6nOa0TG,https://api.spotify.com/v1/tracks/1YMXZr6KrGmqKkC6nOa0TG,https://api.spotify.com/v1/audio-analysis/1YMXZr6KrGmqKkC6nOa0TG,285888,4,How Many Times,1YMXZr6KrGmqKkC6nOa0TG,Jillian
0.426,0.728,2,-6.491,1,0.027,0.0167,0.6,0.148,0.319,149.267,audio_features,6JckISQKS5IwOH4YrFrfIB,spotify:track:6JckISQKS5IwOH4YrFrfIB,https://api.spotify.com/v1/tracks/6JckISQKS5IwOH4YrFrfIB,https://api.spotify.com/v1/audio-analysis/6JckISQKS5IwOH4YrFrfIB,270054,4,Stonecutters,6JckISQKS5IwOH4YrFrfIB,Jillian
0.549,0.668,0,-4.483,0,0.0255,0.173,0.0212,0.282,0.0854,104.016,audio_features,6BoXcNAjYwddyg9oKLpfvv,spotify:track:6BoXcNAjYwddyg9oKLpfvv,https://api.spotify.com/v1/tracks/6BoXcNAjYwddyg9oKLpfvv,https://api.spotify.com/v1/audio-analysis/6BoXcNAjYwddyg9oKLpfvv,325827,4,Honey Bones,6BoXcNAjYwddyg9oKLpfvv,Jillian
0.863,0.845,10,-4.963,1,0.0357,0.0162,0.826,0.0999,0.805,94.081,audio_features,19jOzOAp0TbHUsVMYizaQF,spotify:track:19jOzOAp0TbHUsVMYizaQF,https://api.spotify.com/v1/tracks/19jOzOAp0TbHUsVMYizaQF,https://api.spotify.com/v1/audio-analysis/19jOzOAp0TbHUsVMYizaQF,187774,4,The Way You Do,19jOzOAp0TbHUsVMYizaQF,Jillian
0.722,0.316,4,-6.774,0,0.0483,0.222,0.918,0.0912,0.694,155.194,audio_features,68rYjKuMhbrunH0eYastEG,spotify:track:68rYjKuMhbrunH0eYastEG,https://api.spotify.com/v1/tracks/68rYjKuMhbrunH0eYastEG,https://api.spotify.com/v1/audio-analysis/68rYjKuMhbrunH0eYastEG,237409,4,Won't Let You Go,68rYjKuMhbrunH0eYastEG,Jillian
0.462,0.419,7,-6.434,1,0.0294,0.113,0.409,0.101,0.165,133.978,audio_features,0uQ4RVpI7Qf3HJ4MaJTqlI,spotify:track:0uQ4RVpI7Qf3HJ4MaJTqlI,https://api.spotify.com/v1/tracks/0uQ4RVpI7Qf3HJ4MaJTqlI,https://api.spotify.com/v1/audio-analysis/0uQ4RVpI7Qf3HJ4MaJTqlI,397361,4,Best Girl,0uQ4RVpI7Qf3HJ4MaJTqlI,Jillian
